model,dataset,intervention,layer_idx,layer_depth,split,seed,arm,target_modality,n,correct,misled,neither,p_valid,selectivity
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,43,intervention,text,100,99,1,0,1.0,0.98
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,0,0.0,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,42,intervention,image,100,71,0,29,0.71,1.0
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,42,intervention,text,100,53,6,41,0.59,0.79661
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,43,intervention,image,100,80,1,19,0.81,0.975309
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,43,intervention,text,100,43,9,48,0.52,0.653846
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,44,intervention,image,100,85,1,14,0.86,0.976744
google_gemma-3-12b-it,mscoco,baseline_first,6,0.125,val,44,intervention,text,100,56,11,33,0.67,0.671642
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,42,intervention,image,100,93,7,0,1.0,0.86
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,42,intervention,text,100,82,17,1,0.99,0.656566
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,43,intervention,image,100,92,7,1,0.99,0.858586
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,43,intervention,text,100,84,11,5,0.95,0.768421
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,44,intervention,image,100,91,7,2,0.98,0.857143
google_gemma-3-12b-it,mscoco,baseline_first,12,0.25,val,44,intervention,text,100,81,18,1,0.99,0.636364
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,42,intervention,image,100,85,12,3,0.97,0.752577
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,42,intervention,text,100,94,6,0,1.0,0.88
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,43,intervention,image,100,88,11,1,0.99,0.777778
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,43,intervention,text,100,94,6,0,1.0,0.88
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,44,intervention,image,100,89,10,1,0.99,0.79798
google_gemma-3-12b-it,mscoco,baseline_first,18,0.375,val,44,intervention,text,100,94,6,0,1.0,0.88
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,24,0.5,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,29,0.625,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,35,0.75,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,41,0.875,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_first,47,1.0,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,42,intervention,image,100,61,39,0,1.0,0.22
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,42,intervention,text,100,94,6,0,1.0,0.88
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,43,intervention,image,100,33,54,13,0.87,-0.241379
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,43,intervention,text,100,94,0,6,0.94,1.0
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,44,intervention,image,100,46,51,3,0.97,-0.051546
google_gemma-3-12b-it,mscoco,baseline_last,0,0.0,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,42,intervention,image,100,97,2,1,0.99,0.959596
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,42,intervention,text,100,99,1,0,1.0,0.98
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,43,intervention,image,100,95,5,0,1.0,0.9
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,43,intervention,text,100,99,1,0,1.0,0.98
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,44,intervention,image,100,96,3,1,0.99,0.939394
google_gemma-3-12b-it,mscoco,baseline_last,6,0.125,val,44,intervention,text,100,99,1,0,1.0,0.98
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,42,intervention,image,100,87,9,4,0.96,0.8125
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,42,intervention,text,100,95,5,0,1.0,0.9
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,43,intervention,image,100,87,11,2,0.98,0.77551
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,43,intervention,text,100,93,7,0,1.0,0.86
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,44,intervention,image,100,90,8,2,0.98,0.836735
google_gemma-3-12b-it,mscoco,baseline_last,12,0.25,val,44,intervention,text,100,94,6,0,1.0,0.88
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,42,intervention,image,100,99,1,0,1.0,0.98
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,42,intervention,text,100,94,6,0,1.0,0.88
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,43,intervention,image,100,99,1,0,1.0,0.98
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,43,intervention,text,100,96,4,0,1.0,0.92
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,44,intervention,image,100,99,1,0,1.0,0.98
google_gemma-3-12b-it,mscoco,baseline_last,18,0.375,val,44,intervention,text,100,95,4,1,0.99,0.919192
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,24,0.5,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,29,0.625,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,35,0.75,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,41,0.875,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,42,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,42,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,43,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,43,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,44,intervention,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,baseline_last,47,1.0,val,44,intervention,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,0,0.0,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,0,0.0,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,0,0.0,val,42,intervention,image,100,83,15,2,0.98,0.693878
google_gemma-3-12b-it,mscoco,content,0,0.0,val,42,intervention,text,100,42,52,6,0.94,-0.106383
google_gemma-3-12b-it,mscoco,content,0,0.0,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,0,0.0,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,0,0.0,val,43,intervention,image,100,72,23,5,0.95,0.515789
google_gemma-3-12b-it,mscoco,content,0,0.0,val,43,intervention,text,100,67,26,7,0.93,0.44086
google_gemma-3-12b-it,mscoco,content,0,0.0,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,0,0.0,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,0,0.0,val,44,intervention,image,100,98,2,0,1.0,0.96
google_gemma-3-12b-it,mscoco,content,0,0.0,val,44,intervention,text,100,86,9,5,0.95,0.810526
google_gemma-3-12b-it,mscoco,content,6,0.125,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,6,0.125,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,6,0.125,val,42,intervention,image,100,60,40,0,1.0,0.2
google_gemma-3-12b-it,mscoco,content,6,0.125,val,42,intervention,text,100,36,64,0,1.0,-0.28
google_gemma-3-12b-it,mscoco,content,6,0.125,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,6,0.125,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,6,0.125,val,43,intervention,image,100,87,13,0,1.0,0.74
google_gemma-3-12b-it,mscoco,content,6,0.125,val,43,intervention,text,100,53,47,0,1.0,0.06
google_gemma-3-12b-it,mscoco,content,6,0.125,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,6,0.125,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,6,0.125,val,44,intervention,image,100,92,8,0,1.0,0.84
google_gemma-3-12b-it,mscoco,content,6,0.125,val,44,intervention,text,100,57,40,3,0.97,0.175258
google_gemma-3-12b-it,mscoco,content,12,0.25,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,12,0.25,val,42,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,12,0.25,val,42,intervention,image,100,63,29,8,0.92,0.369565
google_gemma-3-12b-it,mscoco,content,12,0.25,val,42,intervention,text,100,75,17,8,0.92,0.630435
google_gemma-3-12b-it,mscoco,content,12,0.25,val,43,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,12,0.25,val,43,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,12,0.25,val,43,intervention,image,100,42,38,20,0.8,0.05
google_gemma-3-12b-it,mscoco,content,12,0.25,val,43,intervention,text,100,67,11,22,0.78,0.717949
google_gemma-3-12b-it,mscoco,content,12,0.25,val,44,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,12,0.25,val,44,baseline,text,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,12,0.25,val,44,intervention,image,100,53,37,10,0.9,0.177778
google_gemma-3-12b-it,mscoco,content,12,0.25,val,44,intervention,text,100,84,9,7,0.93,0.806452
google_gemma-3-12b-it,mscoco,content,18,0.375,val,42,baseline,image,100,100,0,0,1.0,1.0
google_gemma-3-12b-it,mscoco,content,18,0.375,val,42,baseline,text,100,100,0,0,1.0,1.0
